State,County,Year,Observed
Wyoming,Sweetwater County,2009,55.8
Wyoming,Teton County,2009,77.0
Wyoming,Uinta County,2009,41.0
Wyoming,Washakie County,2009,57.0
Wyoming,Weston County,2009,62.8
Wyoming,Wyoming,2009,59.0
National,United States,2010,56.1
Alabama,Alabama,2010,42.5
Alabama,Autauga County,2010,42.5
Alabama,Baldwin County,2010,54.6
Alabama,Barbour County,2010,38.6
Alabama,Bibb County,2010,34.4
Alabama,Blount County,2010,33.5
Alabama,Bullock County,2010,37.6
Alabama,Butler County,2010,35.2
Alabama,Calhoun County,2010,37.3
Alabama,Chambers County,2010,37.2
Alabama,Cherokee County,2010,30.7
Alabama,Chilton County,2010,31.8
Alabama,Choctaw County,2010,33.3
Alabama,Clarke County,2010,33.2
Alabama,Clay County,2010,29.8
Alabama,Cleburne County,2010,31.0
Alabama,Coffee County,2010,40.5
Alabama,Colbert County,2010,34.7
Alabama,Conecuh County,2010,37.2
Alabama,Coosa County,2010,34.3
Alabama,Covington County,2010,37.4
Alabama,Crenshaw County,2010,32.5
Alabama,Cullman County,2010,31.5
Alabama,Dale County,2010,40.9
Alabama,Dallas County,2010,38.1
Alabama,DeKalb County,2010,29.4
Alabama,Elmore County,2010,44.1
Alabama,Escambia County,2010,37.0
Alabama,Etowah County,2010,37.9
Alabama,Fayette County,2010,27.6
Alabama,Franklin County,2010,28.8
Alabama,Geneva County,2010,33.5
Alabama,Greene County,2010,35.3
Alabama,Hale County,2010,36.1
Alabama,Henry County,2010,36.9
Alabama,Houston County,2010,43.2
Alabama,Jackson County,2010,30.1
Alabama,Jefferson County,2010,49.6
Alabama,Lamar County,2010,27.4
Alabama,Lauderdale County,2010,35.8
Alabama,Lawrence County,2010,28.6
Alabama,Lee County,2010,49.8
Alabama,Limestone County,2010,36.4
Alabama,Lowndes County,2010,36.9
Alabama,Macon County,2010,42.2
Alabama,Madison County,2010,48.1
Alabama,Marengo County,2010,37.9
Alabama,Marion County,2010,27.0
Alabama,Marshall County,2010,36.8
Alabama,Mobile County,2010,47.5
Alabama,Monroe County,2010,32.5
Alabama,Montgomery County,2010,49.5
Alabama,Morgan County,2010,38.9
Alabama,Perry County,2010,34.7
Alabama,Pickens County,2010,30.6
Alabama,Pike County,2010,39.6
Alabama,Randolph County,2010,34.7
Alabama,Russell County,2010,39.3
Alabama,Shelby County,2010,51.2
Alabama,St. Clair County,2010,38.9
Alabama,Sumter County,2010,37.7
Alabama,Talladega County,2010,37.2
Alabama,Tallapoosa County,2010,38.2
Alabama,Tuscaloosa County,2010,45.2
Alabama,Walker County,2010,30.3
Alabama,Washington County,2010,31.3
Alabama,Wilcox County,2010,32.9
Alabama,Winston County,2010,29.7
Alaska,Alaska,2010,58.8
Alaska,Aleutians East Borough,2010,58.3
Alaska,Aleutians West Census Area,2010,55.5
Alaska,Anchorage Municipality,2010,60.5
Alaska,Bethel Census Area,2010,38.4
Alaska,Bristol Bay Borough,2010,66.1
Alaska,"Denali Borough, Yukon-Koyukuk Census Area",2010,47.5
Alaska,Dillingham Census Area,2010,45.2
Alaska,Fairbanks North Star Borough,2010,60.5
Alaska,Haines Borough,2010,66.0
Alaska,"Hoonah-Angoon Census Area, Skagway Municipality, Yakutat City and Borough",2010,62.2
Alaska,Juneau City and Borough,2010,63.7
Alaska,Kenai Peninsula Borough,2010,61.0
Alaska,"Ketchikan Gateway Borough, Petersburg Census Area, Prince of Wales-Hyder Census Area, Wrangell City and Borough",2010,61.0
Alaska,Kodiak Island Borough,2010,62.2
Alaska,Lake and Peninsula Borough,2010,51.0
Alaska,Matanuska-Susitna Borough,2010,56.8
Alaska,Nome Census Area,2010,40.2
Alaska,North Slope Borough,2010,50.4
Alaska,Northwest Arctic Borough,2010,34.4
Alaska,Sitka City and Borough,2010,61.7
Alaska,Southeast Fairbanks Census Area,2010,56.8
Alaska,Valdez-Cordova Census Area,2010,61.1
Alaska,Wade Hampton Census Area,2010,28.5
Arizona,Apache County,2010,35.4
Arizona,Arizona,2010,57.9
Arizona,Cochise County,2010,53.6
Arizona,Coconino County,2010,55.7
Arizona,Gila County,2010,53.1
Arizona,Graham County,2010,36.3
Arizona,Greenlee County,2010,45.4
Arizona,La Paz County,2010,54.0
Arizona,Maricopa County,2010,59.0
Arizona,Mohave County,2010,59.6
Arizona,Navajo County,2010,40.8
Arizona,Pima County,2010,59.2
Arizona,Pinal County,2010,58.1
Arizona,Santa Cruz County,2010,53.9
Arizona,Yavapai County,2010,58.6
Arizona,Yuma County,2010,56.4
Arkansas,Arkansas,2010,44.1
Arkansas,Arkansas County,2010,41.4
Arkansas,Ashley County,2010,35.8
Arkansas,Baxter County,2010,49.8
Arkansas,Benton County,2010,51.4
Arkansas,Boone County,2010,38.7
Arkansas,Bradley County,2010,34.0
Arkansas,Calhoun County,2010,39.7
Arkansas,Carroll County,2010,45.6
Arkansas,Chicot County,2010,36.9
Arkansas,Clark County,2010,39.0
Arkansas,Clay County,2010,38.3
Arkansas,Cleburne County,2010,43.4
Arkansas,Cleveland County,2010,40.4
Arkansas,Columbia County,2010,40.7
Arkansas,Conway County,2010,46.9
Arkansas,Craighead County,2010,38.5
Arkansas,Crawford County,2010,41.2
Arkansas,Crittenden County,2010,39.7
Arkansas,Cross County,2010,38.5
Arkansas,Dallas County,2010,42.8
Arkansas,Desha County,2010,39.7
Arkansas,Drew County,2010,39.8
Arkansas,Faulkner County,2010,46.3
Arkansas,Franklin County,2010,45.1
Arkansas,Fulton County,2010,39.5
Arkansas,Garland County,2010,50.5
Arkansas,Grant County,2010,41.8
Arkansas,Greene County,2010,39.9
Arkansas,Hempstead County,2010,39.9
Arkansas,Hot Spring County,2010,40.9
Arkansas,Howard County,2010,36.8
Arkansas,Independence County,2010,39.4
Arkansas,Izard County,2010,39.6
Arkansas,Jackson County,2010,36.4
Arkansas,Jefferson County,2010,43.6
Arkansas,Johnson County,2010,37.3
Arkansas,Lafayette County,2010,37.0
Arkansas,Lawrence County,2010,35.7
Arkansas,Lee County,2010,36.2
Arkansas,Lincoln County,2010,35.2
Arkansas,Little River County,2010,38.7
Arkansas,Logan County,2010,38.4
Arkansas,Lonoke County,2010,43.5
Arkansas,Madison County,2010,38.8
Arkansas,Marion County,2010,45.0
Arkansas,Miller County,2010,43.9
Arkansas,Mississippi County,2010,33.0
Arkansas,Monroe County,2010,37.1
Arkansas,Montgomery County,2010,37.4
Arkansas,Nevada County,2010,40.8
Arkansas,Newton County,2010,39.5
Arkansas,Ouachita County,2010,39.9
Arkansas,Perry County,2010,39.9
Arkansas,Phillips County,2010,38.8
Arkansas,Pike County,2010,34.5
Arkansas,Poinsett County,2010,32.8
Arkansas,Polk County,2010,38.4
Arkansas,Pope County,2010,44.0
Arkansas,Prairie County,2010,38.5
Arkansas,Pulaski County,2010,53.3
Arkansas,Randolph County,2010,35.3
Arkansas,Saline County,2010,48.5
Arkansas,Scott County,2010,35.5
Arkansas,Searcy County,2010,37.9
Arkansas,Sebastian County,2010,44.3
Arkansas,Sevier County,2010,33.6
Arkansas,Sharp County,2010,36.1
Arkansas,St. Francis County,2010,35.8
Arkansas,Stone County,2010,37.6
Arkansas,Union County,2010,38.0
Arkansas,Van Buren County,2010,41.4
Arkansas,Washington County,2010,48.0
Arkansas,White County,2010,37.9
Arkansas,Woodruff County,2010,37.4
Arkansas,Yell County,2010,37.1
California,Alameda County,2010,59.6
California,Alpine County,2010,62.8
California,Amador County,2010,62.7
California,Butte County,2010,58.7
California,Calaveras County,2010,61.9
California,California,2010,56.3
California,Colusa County,2010,54.2
California,Contra Costa County,2010,64.4
California,Del Norte County,2010,54.4
California,El Dorado County,2010,66.0
California,Fresno County,2010,45.9
California,Glenn County,2010,54.0
California,Humboldt County,2010,63.2
California,Imperial County,2010,43.6
California,Inyo County,2010,57.8
California,Kern County,2010,47.5
California,Kings County,2010,48.5
California,Lake County,2010,58.1
California,Lassen County,2010,59.1
California,Los Angeles County,2010,52.8
California,Madera County,2010,49.3
California,Marin County,2010,73.2
California,Mariposa County,2010,60.8
California,Mendocino County,2010,62.3
California,Merced County,2010,47.6
California,Modoc County,2010,59.0
California,Mono County,2010,63.2
California,Monterey County,2010,53.3
California,Napa County,2010,65.4
California,Nevada County,2010,66.6
California,Orange County,2010,58.7
California,Placer County,2010,63.3
California,Plumas County,2010,63.0
California,Riverside County,2010,53.5
California,Sacramento County,2010,57.9
California,San Benito County,2010,54.1
California,San Bernardino County,2010,50.0
California,San Diego County,2010,59.1
California,San Francisco County,2010,66.1
California,San Joaquin County,2010,51.8
California,San Luis Obispo County,2010,62.9
California,San Mateo County,2010,64.3
California,Santa Barbara County,2010,59.4
California,Santa Clara County,2010,58.7
California,Santa Cruz County,2010,64.3
California,Shasta County,2010,56.3
California,Sierra County,2010,61.6
California,Siskiyou County,2010,58.3
California,Solano County,2010,58.9
California,Sonoma County,2010,67.3
California,Stanislaus County,2010,51.3
California,Sutter County,2010,52.6
California,Tehama County,2010,56.8
California,Trinity County,2010,62.0
California,Tulare County,2010,46.7
California,Tuolumne County,2010,58.5
California,Ventura County,2010,59.9
California,Yolo County,2010,63.4
California,Yuba County,2010,54.4
Colorado,"Adams County, Boulder County, Broomfield County, Jefferson County, Weld County",2010,65.5
Colorado,Alamosa County,2010,49.3
Colorado,Arapahoe County,2010,65.5
Colorado,Archuleta County,2010,65.6
Colorado,Baca County,2010,57.5
Colorado,Bent County,2010,53.6
Colorado,Chaffee County,2010,66.8
Colorado,Cheyenne County,2010,61.3
Colorado,Clear Creek County,2010,73.2
Colorado,Colorado,2010,64.5
Colorado,Conejos County,2010,39.2
Colorado,Costilla County,2010,48.2
Colorado,Crowley County,2010,51.4
Colorado,Custer County,2010,65.4
Colorado,Delta County,2010,62.6
Colorado,Denver County,2010,63.6
Colorado,Dolores County,2010,69.7
Colorado,Douglas County,2010,71.4
Colorado,Eagle County,2010,74.3
Colorado,El Paso County,2010,60.1
Colorado,Elbert County,2010,64.1
Colorado,Fremont County,2010,58.4
Colorado,Garfield County,2010,67.6
Colorado,Gilpin County,2010,73.6
Colorado,Grand County,2010,73.9
Colorado,Gunnison County,2010,72.9
Colorado,Hinsdale County,2010,75.2
Colorado,Huerfano County,2010,61.8
Colorado,Jackson County,2010,69.9
Colorado,Kiowa County,2010,34.5
Colorado,Kit Carson County,2010,55.4
Colorado,La Plata County,2010,70.8
Colorado,Lake County,2010,68.2
Colorado,Larimer County,2010,67.8
Colorado,Las Animas County,2010,57.0
Colorado,Lincoln County,2010,54.9
Colorado,Logan County,2010,60.1
Colorado,Mesa County,2010,59.4
Colorado,Mineral County,2010,52.4
Colorado,Moffat County,2010,63.3
Colorado,Montezuma County,2010,58.3
Colorado,Montrose County,2010,61.1
Colorado,Morgan County,2010,54.1
Colorado,Otero County,2010,54.4
Colorado,Ouray County,2010,75.0
Colorado,Park County,2010,71.7
Colorado,Phillips County,2010,52.0
Colorado,Pitkin County,2010,79.2
Colorado,Prowers County,2010,51.8
Colorado,Pueblo County,2010,56.7
Colorado,Rio Blanco County,2010,62.3
Colorado,Rio Grande County,2010,54.7
Colorado,Routt County,2010,78.6
Colorado,Saguache County,2010,54.7
Colorado,San Juan County,2010,70.0
Colorado,San Miguel County,2010,77.2
Colorado,Sedgwick County,2010,52.8
Colorado,Summit County,2010,78.9
Colorado,Teller County,2010,67.1
Colorado,Washington County,2010,61.0
Colorado,Yuma County,2010,59.4
Connecticut,Connecticut,2010,66.3
Connecticut,Fairfield County,2010,68.0
Connecticut,Hartford County,2010,65.2
Connecticut,Litchfield County,2010,69.0
Connecticut,Middlesex County,2010,70.6
Connecticut,New Haven County,2010,63.9
Connecticut,New London County,2010,67.2
Connecticut,Tolland County,2010,70.2
Connecticut,Windham County,2010,62.0
Delaware,Delaware,2010,58.8
Delaware,Kent County,2010,52.6
Delaware,New Castle County,2010,61.2
Delaware,Sussex County,2010,57.1
District Of Columbia,District Of Columbia,2010,64.9
District Of Columbia,District of Columbia,2010,64.9
Florida,Alachua County,2010,59.3
Florida,Baker County,2010,40.8
Florida,Bay County,2010,52.9
Florida,Bradford County,2010,41.4
Florida,Brevard County,2010,60.3
Florida,Broward County,2010,58.3
Florida,Calhoun County,2010,39.6
Florida,Charlotte County,2010,63.4
Florida,Citrus County,2010,58.7
Florida,Clay County,2010,55.5
Florida,Collier County,2010,64.4
Florida,Columbia County,2010,44.6
Florida,DeSoto County,2010,44.4
Florida,Dixie County,2010,41.3
Florida,Duval County,2010,52.0
Florida,Escambia County,2010,51.6
Florida,Flagler County,2010,60.3
Florida,Florida,2010,57.3
Florida,Franklin County,2010,56.2
Florida,Gadsden County,2010,43.2
Florida,Gilchrist County,2010,40.5
Florida,Glades County,2010,45.4
Florida,Gulf County,2010,46.3
Florida,Hamilton County,2010,38.4
Florida,Hardee County,2010,36.9
Florida,Hendry County,2010,44.0
Florida,Hernando County,2010,58.5
Florida,Highlands County,2010,52.1
Florida,Hillsborough County,2010,56.2
Florida,Holmes County,2010,39.5
Florida,Indian River County,2010,64.8
Florida,Jackson County,2010,41.7
Florida,Jefferson County,2010,45.5
Florida,Lafayette County,2010,39.0
Florida,Lake County,2010,58.0
Florida,Lee County,2010,62.6
Florida,Leon County,2010,57.5
Florida,Levy County,2010,41.7
Florida,Liberty County,2010,32.6
Florida,Madison County,2010,40.1
Florida,Manatee County,2010,60.9
Florida,Marion County,2010,55.7
Florida,Martin County,2010,67.0
Florida,Miami-Dade County,2010,52.6
Florida,Monroe County,2010,69.5
Florida,Nassau County,2010,53.5
Florida,Okaloosa County,2010,56.8
Florida,Okeechobee County,2010,47.8
Florida,Orange County,2010,56.4
Florida,Osceola County,2010,50.0
Florida,Palm Beach County,2010,60.9
Florida,Pasco County,2010,58.2
Florida,Pinellas County,2010,63.5
Florida,Polk County,2010,52.1
Florida,Putnam County,2010,43.2
Florida,Santa Rosa County,2010,56.5
Florida,Sarasota County,2010,67.2
Florida,Seminole County,2010,60.3
Florida,St. Johns County,2010,67.7
Florida,St. Lucie County,2010,56.1
Florida,Sumter County,2010,62.6
Florida,Suwannee County,2010,39.8
Florida,Taylor County,2010,41.9
Florida,Union County,2010,39.9
Florida,Volusia County,2010,57.6
Florida,Wakulla County,2010,52.5
Florida,Walton County,2010,54.2
Florida,Washington County,2010,36.9
Georgia,Appling County,2010,31.2
Georgia,Atkinson County,2010,27.8
Georgia,Bacon County,2010,29.1
Georgia,Baker County,2010,41.3
Georgia,Baldwin County,2010,43.8
Georgia,Banks County,2010,34.9
Georgia,Barrow County,2010,48.3
Georgia,Bartow County,2010,43.2
Georgia,Ben Hill County,2010,34.6
Georgia,Berrien County,2010,41.9
Georgia,Bibb County,2010,44.9
Georgia,Bleckley County,2010,35.6
Georgia,Brantley County,2010,33.5
Georgia,Brooks County,2010,40.1
Georgia,Bryan County,2010,53.7
Georgia,Bulloch County,2010,43.4
Georgia,Burke County,2010,33.1
Georgia,Butts County,2010,37.9
Georgia,Calhoun County,2010,31.2
Georgia,Camden County,2010,50.3
Georgia,Candler County,2010,41.3
Georgia,Carroll County,2010,42.5
Georgia,Catoosa County,2010,41.6
Georgia,Charlton County,2010,38.2
Georgia,Chatham County,2010,55.6
Georgia,Chattahoochee County,2010,45.1
Georgia,Chattooga County,2010,32.5
Georgia,Cherokee County,2010,55.9
Georgia,Clarke County,2010,53.6
Georgia,Clay County,2010,32.6
Georgia,Clayton County,2010,42.0
Georgia,Clinch County,2010,37.6
Georgia,Cobb County,2010,59.4
Georgia,Coffee County,2010,32.0
Georgia,Colquitt County,2010,35.5
Georgia,Columbia County,2010,57.6
Georgia,Cook County,2010,36.2
Georgia,Coweta County,2010,49.4
Georgia,Crawford County,2010,42.4
Georgia,Crisp County,2010,39.6
Georgia,Dade County,2010,41.3
Georgia,Dawson County,2010,46.0
Georgia,Decatur County,2010,39.8
Georgia,DeKalb County,2010,57.5
Georgia,Dodge County,2010,31.1
Georgia,Dooly County,2010,35.7
Georgia,Dougherty County,2010,42.9
Georgia,Douglas County,2010,47.1
Georgia,Early County,2010,37.7
Georgia,Echols County,2010,37.5
Georgia,Effingham County,2010,45.6
Georgia,Elbert County,2010,38.0
Georgia,Emanuel County,2010,37.0
Georgia,Evans County,2010,40.9
Georgia,Fannin County,2010,37.1
Georgia,Fayette County,2010,58.2
Georgia,Floyd County,2010,41.1
Georgia,Forsyth County,2010,60.0
Georgia,Franklin County,2010,35.8
Georgia,Fulton County,2010,60.8
Georgia,Georgia,2010,49.3
Georgia,Gilmer County,2010,43.1
Georgia,Glascock County,2010,34.3
Georgia,Glynn County,2010,54.7
Georgia,Gordon County,2010,39.2
Georgia,Grady County,2010,37.0
Georgia,Greene County,2010,44.8
Georgia,Gwinnett County,2010,54.7
Georgia,Habersham County,2010,39.6
Georgia,Hall County,2010,46.3
Georgia,Hancock County,2010,32.5
Georgia,Haralson County,2010,34.7
Georgia,Harris County,2010,48.0
Georgia,Hart County,2010,37.1
Georgia,Heard County,2010,33.2
Georgia,Henry County,2010,48.3
Georgia,Houston County,2010,50.6
Georgia,Irwin County,2010,35.9
Georgia,Jackson County,2010,45.4
Georgia,Jasper County,2010,41.6
Georgia,Jeff Davis County,2010,29.7
Georgia,Jefferson County,2010,33.3
Georgia,Jenkins County,2010,31.5
Georgia,Johnson County,2010,34.1
Georgia,Jones County,2010,44.7
Georgia,Lamar County,2010,37.5
Georgia,Lanier County,2010,43.0
Georgia,Laurens County,2010,38.8
Georgia,Lee County,2010,48.2
Georgia,Liberty County,2010,45.0
Georgia,Lincoln County,2010,38.5
Georgia,Long County,2010,38.7
Georgia,Lowndes County,2010,46.2
Georgia,Lumpkin County,2010,49.8
Georgia,Macon County,2010,37.7
Georgia,Madison County,2010,39.2
Georgia,Marion County,2010,37.8
Georgia,McDuffie County,2010,39.1
Georgia,McIntosh County,2010,44.8
Georgia,Meriwether County,2010,39.7
Georgia,Miller County,2010,43.2
Georgia,Mitchell County,2010,35.8
Georgia,Monroe County,2010,45.0
Georgia,Montgomery County,2010,33.1
Georgia,Morgan County,2010,47.8
Georgia,Murray County,2010,33.5
Georgia,Muscogee County,2010,49.1
Georgia,Newton County,2010,44.8
Georgia,Oconee County,2010,55.6
Georgia,Oglethorpe County,2010,41.9
Georgia,Paulding County,2010,49.3
Georgia,Peach County,2010,42.5
Georgia,Pickens County,2010,52.2
Georgia,Pierce County,2010,33.4
Georgia,Pike County,2010,40.4
Georgia,Polk County,2010,34.0
Georgia,Pulaski County,2010,39.9
Georgia,Putnam County,2010,45.5
Georgia,Quitman County,2010,33.6
Georgia,Rabun County,2010,49.1
Georgia,Randolph County,2010,35.4
Georgia,Richmond County,2010,48.3
Georgia,Rockdale County,2010,48.0
Georgia,Schley County,2010,41.2
Georgia,Screven County,2010,40.6
Georgia,Seminole County,2010,42.7
Georgia,Spalding County,2010,41.1
Georgia,Stephens County,2010,37.5
Georgia,Stewart County,2010,30.7
Georgia,Sumter County,2010,38.3
Georgia,Talbot County,2010,40.0
Georgia,Taliaferro County,2010,30.9
Georgia,Tattnall County,2010,36.1
Georgia,Taylor County,2010,34.6
Georgia,Telfair County,2010,34.4
Georgia,Terrell County,2010,35.8
Georgia,Thomas County,2010,42.8
Georgia,Tift County,2010,38.0
Georgia,Toombs County,2010,33.6
Georgia,Towns County,2010,43.8
Georgia,Treutlen County,2010,34.2
Georgia,Troup County,2010,44.4
Georgia,Turner County,2010,31.2
Georgia,Twiggs County,2010,31.2
Georgia,Union County,2010,42.3
Georgia,Upson County,2010,35.4
Georgia,Walker County,2010,35.4
Georgia,Walton County,2010,45.0
Georgia,Ware County,2010,37.2
Georgia,Warren County,2010,28.8
Georgia,Washington County,2010,35.9
Georgia,Wayne County,2010,34.3
Georgia,Webster County,2010,34.9
Georgia,Wheeler County,2010,31.6
Georgia,White County,2010,49.3
Georgia,Whitfield County,2010,37.0
Georgia,Wilcox County,2010,28.6
Georgia,Wilkes County,2010,40.2
Georgia,Wilkinson County,2010,34.7
Georgia,Worth County,2010,37.6
Hawaii,Hawaii,2010,52.9
Hawaii,Hawaii County,2010,55.5
Hawaii,Honolulu County,2010,51.5
